"","ctryname","cowcode2","politycode","un_region_name","un_continent_name","ehead","democracy","begindateleaderdem","enddateleaderdem","tenuredem","rightcensdem"
"1615","Thailand",800,800,"South-Eastern Asia","Asia","Abhisit Vejjajiva","Democracy",2008,2008,1,0
"1616","Togo",461,461,"Western Africa","Africa","Sylvanus Olympio","Non-democracy",1958,1962,5,0
"1617","Togo",461,461,"Western Africa","Africa","Nicholas Grunitzky","Non-democracy",1963,1966,4,1
"1618","Togo",461,461,"Western Africa","Africa","Etienne Eyadema","Non-democracy",1967,2004,38,0
"1619","Togo",461,461,"Western Africa","Africa","Faure Gnassingbï¿½","Non-democracy",2005,2008,4,0
"1620","Tonga",955,955,"Polynesia","Oceania","Taufa'ahau Tupou IV","Non-democracy",1965,2005,41,0
"1621","Tonga",955,955,"Polynesia","Oceania","George Tupou V","Non-democracy",2006,2008,3,0
"1622","Trinidad and Tobago",52,52,"Caribbean","Americas","Eric Williams","Democracy",1956,1980,25,0
"1623","Trinidad and Tobago",52,52,"Caribbean","Americas","George Chambers","Democracy",1981,1985,5,1
"1624","Trinidad and Tobago",52,52,"Caribbean","Americas","A.N.R. Robinson","Democracy",1986,1990,5,1
"1625","Trinidad and Tobago",52,52,"Caribbean","Americas","Patrick Manning","Democracy",1991,1994,4,1
"1626","Trinidad and Tobago",52,52,"Caribbean","Americas","Basdeo Panday","Democracy",1995,2000,6,1
"1627","Trinidad and Tobago",52,52,"Caribbean","Americas","Patrick Manning","Democracy",2001,2008,8,0
"1628","Tunisia",616,616,"Northern Africa","Africa","Habib Bourguiba","Non-democracy",1956,1986,31,1
"1629","Tunisia",616,616,"Northern Africa","Africa","Zine al-Abidine Ben Ali","Non-democracy",1987,2008,22,0
"1630","Turkey",640,640,"Western Asia","Asia","Ismet Inonu","Non-democracy",1938,1949,12,1
"1631","Turkey",640,640,"Western Asia","Asia","Celal Bayar","Non-democracy",1950,1959,10,1
"1632","Turkey",640,640,"Western Asia","Asia","Cemal Gursel","Non-democracy",1960,1960,1,1
"1633","Turkey",640,640,"Western Asia","Asia","Ismet Inonu","Democracy",1961,1964,4,1
"1634","Turkey",640,640,"Western Asia","Asia","Suleyman Demirel","Democracy",1965,1970,6,1
"1635","Turkey",640,640,"Western Asia","Asia","Nihat Erim","Democracy",1971,1971,1,1
"1636","Turkey",640,640,"Western Asia","Asia","Ferit Melen","Democracy",1972,1972,1,1
"1637","Turkey",640,640,"Western Asia","Asia","Naim Talu","Democracy",1973,1973,1,1
"1638","Turkey",640,640,"Western Asia","Asia","Said Irmak","Democracy",1974,1974,1,1
"1639","Turkey",640,640,"Western Asia","Asia","Suleyman Demirel","Democracy",1975,1977,3,1
"1640","Turkey",640,640,"Western Asia","Asia","Bulent Ecevit","Democracy",1978,1978,1,1
"1641","Turkey",640,640,"Western Asia","Asia","Suleyman Demirel","Democracy",1979,1979,1,1
"1642","Turkey",640,640,"Western Asia","Asia","Kenan Evren","Non-democracy",1980,1982,3,1
"1643","Turkey",640,640,"Western Asia","Asia","Turgut Ozal","Democracy",1983,1988,6,1
"1644","Turkey",640,640,"Western Asia","Asia","Yildirim Akbulut","Democracy",1989,1990,2,1
"1645","Turkey",640,640,"Western Asia","Asia","Suleyman Demirel","Democracy",1991,1992,2,1
"1646","Turkey",640,640,"Western Asia","Asia","Tansu Ciller","Democracy",1993,1995,3,1
"1647","Turkey",640,640,"Western Asia","Asia","Necmettin Erbakan","Democracy",1996,1996,1,1
"1648","Turkey",640,640,"Western Asia","Asia","Mesut Yilmaz","Democracy",1997,1998,2,1
"1649","Turkey",640,640,"Western Asia","Asia","Mustafa Bulent Ecevit","Democracy",1999,2001,3,1
"1650","Turkey",640,640,"Western Asia","Asia","Abdullah Gul","Democracy",2002,2002,1,1
"1651","Turkey",640,640,"Western Asia","Asia","Recep Tayyip Erdogan","Democracy",2003,2008,6,0
"1652","Turkmenistan",701,701,"Central Asia","Asia","Saparmurad Niyazov","Non-democracy",1990,2005,16,0
"1653","Turkmenistan",701,701,"Central Asia","Asia","Gurbanguly M. Berdymukhammedov","Non-democracy",2006,2008,3,0
"1654","Tuvalu",947,NA,"Polynesia","Oceania","Toalipi Lauti","Democracy",1978,1980,3,1
"1655","Tuvalu",947,NA,"Polynesia","Oceania","Tomasi Puapua","Democracy",1981,1988,8,1
"1656","Tuvalu",947,NA,"Polynesia","Oceania","Bikenibeu Paeniu","Democracy",1989,1992,4,1
"1657","Tuvalu",947,NA,"Polynesia","Oceania","Kamuta Latasi","Democracy",1993,1995,3,1
"1658","Tuvalu",947,NA,"Polynesia","Oceania","Bikenibeu Paeniu","Democracy",1996,1998,3,1
"1659","Tuvalu",947,NA,"Polynesia","Oceania","Ionatana Ionatana","Democracy",1999,1999,1,1
"1660","Tuvalu",947,947,"Polynesia","Oceania","Lgitupu Tuilimu","Democracy",2000,2000,1,1
"1661","Tuvalu",947,947,"Polynesia","Oceania","Koloa Talake","Democracy",2001,2001,1,1
"1662","Tuvalu",947,947,"Polynesia","Oceania","Saufatu Sopoanga","Democracy",2002,2003,2,1
"1663","Tuvalu",947,947,"Polynesia","Oceania","Maatia Toafa","Democracy",2004,2005,2,1
"1664","Tuvalu",947,947,"Polynesia","Oceania","Apisai Ielemia","Democracy",2006,2008,3,0
"1665","U.S.S.R.",365,364,"Eastern Europe","Europe","Josef Stalin","Non-democracy",1922,1952,31,0
"1666","U.S.S.R.",365,364,"Eastern Europe","Europe","Nikita Khruschev","Non-democracy",1953,1963,11,1
"1667","U.S.S.R.",365,364,"Eastern Europe","Europe","Leonid Brezhnev","Non-democracy",1964,1981,18,0
"1668","U.S.S.R.",365,364,"Eastern Europe","Europe","Yuri Andropov","Non-democracy",1982,1983,2,0
"1669","U.S.S.R.",365,364,"Eastern Europe","Europe","Konstantin Chernenko","Non-democracy",1984,1984,1,0
"1670","U.S.S.R.",365,364,"Eastern Europe","Europe","Mikhail Gorbachev","Non-democracy",1985,1990,6,0
"1671","Uganda",500,500,"Eastern Africa","Africa","Sir Walter Fleming Coutts","Non-democracy",1961,1962,2,1
"1672","Uganda",500,500,"Eastern Africa","Africa","Sir Edward Frederick Mutesa II","Non-democracy",1963,1965,3,1
"1673","Uganda",500,500,"Eastern Africa","Africa","Milton Obote","Non-democracy",1966,1970,5,1
"1674","Uganda",500,500,"Eastern Africa","Africa","Idi Amin Dada","Non-democracy",1971,1978,8,1
"1675","Uganda",500,500,"Eastern Africa","Africa","Godfrey Binsaisa","Non-democracy",1979,1979,1,1
"1676","Uganda",500,500,"Eastern Africa","Africa","Milton Obote","Democracy",1980,1984,5,1
"1677","Uganda",500,500,"Eastern Africa","Africa","Tito Okello","Non-democracy",1985,1985,1,1
"1678","Uganda",500,500,"Eastern Africa","Africa","Yoweri Museveni","Non-democracy",1986,2008,23,0
"1679","Ukraine",369,369,"Eastern Europe","Europe","Vitold Pavlovych Fokin","Democracy",1991,1991,1,1
"1680","Ukraine",369,369,"Eastern Europe","Europe","Leonid Danylovych Kuchma","Democracy",1992,1992,1,1
"1681","Ukraine",369,369,"Eastern Europe","Europe","Yukhym Leonidovych Zvyahilskiy","Democracy",1993,1993,1,1
"1682","Ukraine",369,369,"Eastern Europe","Europe","Vitaliy Anriyovych Masol","Democracy",1994,1994,1,1
"1683","Ukraine",369,369,"Eastern Europe","Europe","Yevhen Kyrylovych Marchuk","Democracy",1995,1995,1,1
"1684","Ukraine",369,369,"Eastern Europe","Europe","Pavlo Ivanovych Lazarenko","Democracy",1996,1996,1,1
"1685","Ukraine",369,369,"Eastern Europe","Europe","Valeriy Pavlovych Pustovoytenko","Democracy",1997,1998,2,1
"1686","Ukraine",369,369,"Eastern Europe","Europe","Viktor Andriyovych Yushchenko","Democracy",1999,2000,2,1
"1687","Ukraine",369,369,"Eastern Europe","Europe","Anatoliy Kyrylovych Kinakh","Democracy",2001,2001,1,1
"1688","Ukraine",369,369,"Eastern Europe","Europe","Viktor Fedorovych Yanukovych","Democracy",2002,2004,3,1
"1689","Ukraine",369,369,"Eastern Europe","Europe","Yuriy Ivanovych Yekhanurov","Democracy",2005,2005,1,1
"1690","Ukraine",369,369,"Eastern Europe","Europe","Viktor Fedorovych Yanukovych","Democracy",2006,2006,1,1
"1691","Ukraine",369,369,"Eastern Europe","Europe","Yuliya Volodymyrivna Tymoshenko","Democracy",2007,2008,2,0
"1692","United Arab Emirates",696,696,"Western Asia","Asia","Sheikh Zaid ibn Sultan Al Nahayan","Non-democracy",1971,2003,33,1
"1693","United Arab Emirates",696,696,"Western Asia","Asia","Sheikh Khalifa ibn Zayid Al Nuhayyan","Non-democracy",2004,2008,5,0
"1694","United Kingdom",200,200,"Northern Europe","Europe","Clement Attlee","Democracy",1945,1950,6,1
"1695","United Kingdom",200,200,"Northern Europe","Europe","Winston Churchill","Democracy",1951,1954,4,1
"1696","United Kingdom",200,200,"Northern Europe","Europe","Anthony Eden","Democracy",1955,1956,2,1
"1697","United Kingdom",200,200,"Northern Europe","Europe","Harold MacMillan","Democracy",1957,1962,6,1
"1698","United Kingdom",200,200,"Northern Europe","Europe","Alexander Douglas-Home","Democracy",1963,1963,1,1
"1699","United Kingdom",200,200,"Northern Europe","Europe","Harold Wilson","Democracy",1964,1969,6,1
"1700","United Kingdom",200,200,"Northern Europe","Europe","Edward Heath","Democracy",1970,1973,4,1
"1701","United Kingdom",200,200,"Northern Europe","Europe","Harold Wilson","Democracy",1974,1975,2,1
"1702","United Kingdom",200,200,"Northern Europe","Europe","James Callaghan","Democracy",1976,1978,3,1
"1703","United Kingdom",200,200,"Northern Europe","Europe","Margaret Thatcher","Democracy",1979,1989,11,1
"1704","United Kingdom",200,200,"Northern Europe","Europe","John Major","Democracy",1990,1996,7,1
"1705","United Kingdom",200,200,"Northern Europe","Europe","Tony Blair","Democracy",1997,2006,10,1
"1706","United Kingdom",200,200,"Northern Europe","Europe","Gordon Brown","Democracy",2007,2008,2,0
"1707","United States of America",2,2,"Northern America","Americas","Harry Truman","Democracy",1945,1952,8,1
"1708","United States of America",2,2,"Northern America","Americas","Dwight D. Eisenhower","Democracy",1953,1960,8,1
"1709","United States of America",2,2,"Northern America","Americas","John Kennedy","Democracy",1961,1962,2,0
"1710","United States of America",2,2,"Northern America","Americas","Lyndon Johnson","Democracy",1963,1968,6,1
"1711","United States of America",2,2,"Northern America","Americas","Richard Nixon","Democracy",1969,1973,5,1
"1712","United States of America",2,2,"Northern America","Americas","Gerald Ford","Democracy",1974,1976,3,1
"1713","United States of America",2,2,"Northern America","Americas","Jimmy Carter","Democracy",1977,1980,4,1
"1714","United States of America",2,2,"Northern America","Americas","Ronald Reagan","Democracy",1981,1988,8,1
"1715","United States of America",2,2,"Northern America","Americas","George Bush","Democracy",1989,1992,4,1
"1716","United States of America",2,2,"Northern America","Americas","Bill Clinton","Democracy",1993,2000,8,1
"1717","United States of America",2,2,"Northern America","Americas","George W. Bush","Democracy",2001,2008,8,0
"1718","Uruguay",165,165,"South America","Americas","Juan Amezaga","Democracy",1943,1946,4,1
"1719","Uruguay",165,165,"South America","Americas","Luis Batlle Berres","Democracy",1947,1950,4,1
"1720","Uruguay",165,165,"South America","Americas","Andres Martinez Trueba","Democracy",1951,1954,4,1
"1721","Uruguay",165,165,"South America","Americas","Luis Batlle Berres","Democracy",1955,1955,1,1
"1722","Uruguay",165,165,"South America","Americas","Alberto Fermin Zubiria","Democracy",1956,1956,1,1
"1723","Uruguay",165,165,"South America","Americas","Arturo Lezama","Democracy",1957,1957,1,1
"1724","Uruguay",165,165,"South America","Americas","Carlos Fischer","Democracy",1958,1958,1,1
"1725","Uruguay",165,165,"South America","Americas","Martin Etchegoyen","Democracy",1959,1959,1,1
"1726","Uruguay",165,165,"South America","Americas","Benito Nardone","Democracy",1960,1960,1,1
"1727","Uruguay",165,165,"South America","Americas","Eduardo Haedo","Democracy",1961,1961,1,1
"1728","Uruguay",165,165,"South America","Americas","Faustino Harrison","Democracy",1962,1962,1,1
"1729","Uruguay",165,165,"South America","Americas","Daniel Fernandez Crespo","Democracy",1963,1963,1,1
"1730","Uruguay",165,165,"South America","Americas","Luis Giannatasio","Democracy",1964,1964,1,1
"1731","Uruguay",165,165,"South America","Americas","Washington Beltran","Democracy",1965,1965,1,1
"1732","Uruguay",165,165,"South America","Americas","Alberto Heber Usher","Democracy",1966,1966,1,1
"1733","Uruguay",165,165,"South America","Americas","Jorge Pacheco Arego","Democracy",1967,1971,5,1
"1734","Uruguay",165,165,"South America","Americas","Juan Bordaberry Arocena","Democracy",1972,1972,1,1
"1735","Uruguay",165,165,"South America","Americas","Military","Non-democracy",1973,1980,8,1
"1736","Uruguay",165,165,"South America","Americas","Gregorio Alvarez Armelino","Non-democracy",1981,1984,4,1
"1737","Uruguay",165,165,"South America","Americas","Julio Sanguinetti Cairdo","Democracy",1985,1989,5,1
"1738","Uruguay",165,165,"South America","Americas","Luis Alberto Lacalle","Democracy",1990,1994,5,1
"1739","Uruguay",165,165,"South America","Americas","Julio Sanguinetti Cairdo","Democracy",1995,1999,5,1
"1740","Uruguay",165,165,"South America","Americas","Jorge Luis Batlle Ibanez","Democracy",2000,2004,5,1
"1741","Uruguay",165,165,"South America","Americas","Tabarï¿½ Ramï¿½n Vï¿½zquez Rosas","Democracy",2005,2008,4,0
"1742","Uzbekistan",704,704,"Central Asia","Asia","Islam Karimov","Non-democracy",1990,2008,19,0
"1743","Vanuatu",935,935,"Melanesia","Oceania","Walter Lini","Democracy",1979,1990,12,1
"1744","Vanuatu",935,935,"Melanesia","Oceania","Maxime Carlot Korman","Democracy",1991,1994,4,1
"1745","Vanuatu",935,935,"Melanesia","Oceania","Serge Vohor","Democracy",1995,1997,3,1
"1746","Vanuatu",935,935,"Melanesia","Oceania","Donald Kalpokas","Democracy",1998,1998,1,1
"1747","Vanuatu",935,935,"Melanesia","Oceania","Barak Sope","Democracy",1999,2000,2,1
"1748","Vanuatu",935,935,"Melanesia","Oceania","Edward Natapei","Democracy",2001,2003,3,1
"1749","Vanuatu",935,935,"Melanesia","Oceania","Ham Lini","Democracy",2004,2007,4,1
"1750","Vanuatu",935,935,"Melanesia","Oceania","Edward Natapei","Democracy",2008,2008,1,0
"1751","Venezuela",101,101,"South America","Americas","Romulo Betancourt","Democracy",1945,1947,3,1
"1752","Venezuela",101,101,"South America","Americas","Carlos Delgado Chalbaud","Non-democracy",1948,1949,2,0
"1753","Venezuela",101,101,"South America","Americas","Marcos Perez Jimenez","Non-democracy",1950,1957,8,1
"1754","Venezuela",101,101,"South America","Americas","military","Non-democracy",1958,1958,1,1
"1755","Venezuela",101,101,"South America","Americas","Romulo Betancourt","Democracy",1959,1963,5,1
"1756","Venezuela",101,101,"South America","Americas","Raul Leoni","Democracy",1964,1968,5,1
"1757","Venezuela",101,101,"South America","Americas","Rafael Caldera Rodriguez","Democracy",1969,1973,5,1
"1758","Venezuela",101,101,"South America","Americas","Carlos Andres Perez","Democracy",1974,1978,5,1
"1759","Venezuela",101,101,"South America","Americas","Luis Herrera Campins","Democracy",1979,1983,5,1
"1760","Venezuela",101,101,"South America","Americas","Jaime Lusinchi","Democracy",1984,1988,5,1
"1761","Venezuela",101,101,"South America","Americas","Carlos Andres Perez","Democracy",1989,1992,4,1
"1762","Venezuela",101,101,"South America","Americas","Ramon Jose Velasquez","Democracy",1993,1993,1,1
"1763","Venezuela",101,101,"South America","Americas","Rafael Caldera Rodriguez","Democracy",1994,1998,5,1
"1764","Venezuela",101,101,"South America","Americas","Hugo Chavez","Democracy",1999,2008,10,0
"1765","Viet Nam",818,818,"South-Eastern Asia","Asia","Le Duan","Non-democracy",1976,1985,10,0
"1766","Viet Nam",818,818,"South-Eastern Asia","Asia","Nguyen Van Linh","Non-democracy",1986,1990,5,1
"1767","Viet Nam",818,818,"South-Eastern Asia","Asia","Do Muoi","Non-democracy",1991,1996,6,1
"1768","Viet Nam",818,818,"South-Eastern Asia","Asia","Le Kha Phieu","Non-democracy",1997,2000,4,1
"1769","Viet Nam",818,818,"South-Eastern Asia","Asia","Nong Duc Manh","Non-democracy",2001,2008,8,0
"1770","Yemen",679,679,"Western Asia","Asia","Ali Abdullah Saleh","Non-democracy",1990,2008,19,0
"1771","Yemen Arab Republic",678,678,"Western Asia","Asia","Yahya ibn Muhammad","Non-democracy",1926,1947,22,0
"1772","Yemen Arab Republic",678,678,"Western Asia","Asia","Ahmad ash-Shams ibn Yahya","Non-democracy",1948,1961,14,0
"1773","Yemen Arab Republic",678,678,"Western Asia","Asia","`Abd Allah as-Sallal","Non-democracy",1962,1966,5,1
"1774","Yemen Arab Republic",678,678,"Western Asia","Asia","Abdel Rahman al-Iriani","Non-democracy",1967,1973,7,1
"1775","Yemen Arab Republic",678,678,"Western Asia","Asia","Ibrahim Muhammad al-Hamadi","Non-democracy",1974,1976,3,0
"1776","Yemen Arab Republic",678,678,"Western Asia","Asia","Ahmad al-Ghashmi","Non-democracy",1977,1977,1,0
"1777","Yemen Arab Republic",678,678,"Western Asia","Asia","Ali Abdullah Saleh","Non-democracy",1978,1989,12,0
"1778","Yemen PDR (South)",680,680,"Western Asia","Asia","Qahtan Muhammad al-Shabi","Non-democracy",1967,1968,2,1
"1779","Yemen PDR (South)",680,680,"Western Asia","Asia","Salem Ali Rubayyi","Non-democracy",1969,1977,9,0
"1780","Yemen PDR (South)",680,680,"Western Asia","Asia","Abd al-Fattah Ismail","Non-democracy",1978,1979,2,1
"1781","Yemen PDR (South)",680,680,"Western Asia","Asia","Ali Nasir Muhammad Husani","Non-democracy",1980,1985,6,1
"1782","Yemen PDR (South)",680,680,"Western Asia","Asia","Haidar Abu Bakr al-Attas","Non-democracy",1986,1989,4,0
"1783","Yugoslavia",345,345,"Southern Europe","Europe","Josip Broz Tito","Non-democracy",1940,1979,40,0
"1784","Yugoslavia",345,345,"Southern Europe","Europe","Lazar Mojsov","Non-democracy",1980,1980,1,1
"1785","Yugoslavia",345,345,"Southern Europe","Europe","Dusan Dragosavac","Non-democracy",1981,1981,1,1
"1786","Yugoslavia",345,345,"Southern Europe","Europe","Mitja Ribicic","Non-democracy",1982,1982,1,1
"1787","Yugoslavia",345,345,"Southern Europe","Europe","Dragoslav Markovic","Non-democracy",1983,1983,1,1
"1788","Yugoslavia",345,345,"Southern Europe","Europe","Ali Sukrija","Non-democracy",1984,1984,1,1
"1789","Yugoslavia",345,345,"Southern Europe","Europe","Vidoje Zarkovic","Non-democracy",1985,1985,1,1
"1790","Yugoslavia",345,345,"Southern Europe","Europe","Milanko Renovica","Non-democracy",1986,1986,1,1
"1791","Yugoslavia",345,345,"Southern Europe","Europe","Bosko Krunic","Non-democracy",1987,1987,1,1
"1792","Yugoslavia",345,345,"Southern Europe","Europe","Stipe Suvar","Non-democracy",1988,1988,1,1
"1793","Yugoslavia",345,345,"Southern Europe","Europe","Milan Pancevski","Non-democracy",1989,1989,1,1
"1794","Yugoslavia",345,345,"Southern Europe","Europe","Borisav Jovic","Non-democracy",1990,1990,1,0
"1795","Zambia",551,551,"Eastern Africa","Africa","Kenneth Kaunda","Non-democracy",1964,1990,27,1
"1796","Zambia",551,551,"Eastern Africa","Africa","Frederick Chiluba","Non-democracy",1991,2001,11,1
"1797","Zambia",551,551,"Eastern Africa","Africa","Levy Patrick Mwanawasa","Non-democracy",2002,2007,6,1
"1798","Zambia",551,551,"Eastern Africa","Africa","Rupiah Bwezani Banda","Non-democracy",2008,2008,1,0
"1799","Zimbabwe",552,552,"Eastern Africa","Africa","Ian Smith","Non-democracy",1964,1978,15,1
"1800","Zimbabwe",552,552,"Eastern Africa","Africa","Abel Muzorewa","Non-democracy",1979,1979,1,1
"1801","Zimbabwe",552,552,"Eastern Africa","Africa","Robert Mugabe","Non-democracy",1980,2008,29,0
